model,tau_up,tau_dn,margin,median_sharpe,geo_equity,avg_trades,total_trades,avg_win_rate
logreg,0.4,0.75,0.06,2.490025524200498,1.6053006280062372,11.56,289,0.5888374958374958
logreg,0.4,0.75,0.08,2.490025524200498,1.6053006280062372,11.56,289,0.5888374958374958
logreg,0.4,0.75,0.1,2.490025524200498,1.6053006280062372,11.56,289,0.5888374958374958
logreg,0.4,0.75,0.12,2.490025524200498,1.6053006280062372,11.56,289,0.5888374958374958
logreg,0.4,0.75,0.14,2.490025524200498,1.6053006280062372,11.56,289,0.5888374958374958
logreg,0.4,0.75,0.16,2.490025524200498,1.6053006280062372,11.56,289,0.5888374958374958
logreg,0.4,0.75,0.18,2.490025524200498,1.6053006280062372,11.56,289,0.5888374958374958
logreg,0.4,0.75,0.2,2.490025524200498,1.6053006280062372,11.56,289,0.5888374958374958
logreg,0.45,0.35,0.0,2.1534808082217434,1.6411114372160567,12.11111111111111,436,0.6150220150220149
logreg,0.45,0.35,0.02,2.1534808082217434,1.6411114372160567,12.11111111111111,436,0.6150220150220149
logreg,0.45,0.35,0.04,2.1534808082217434,1.6411114372160567,12.11111111111111,436,0.6150220150220149
logreg,0.45,0.35,0.06,2.1534808082217434,1.6411114372160567,12.11111111111111,436,0.6150220150220149
logreg,0.45,0.35,0.08,2.1534808082217434,1.6219682688661572,12.11111111111111,436,0.6128852628852628
logreg,0.45,0.35,0.1,2.1534808082217434,1.646710229423914,12.11111111111111,436,0.6150220150220149
logreg,0.45,0.35,0.12,2.1534808082217434,1.6251122887913445,12.083333333333334,435,0.6184052059052058
logreg,0.45,0.35,0.14,2.165546084531753,1.6698055700993517,12.055555555555555,434,0.6198782698782698
logreg,0.45,0.35,0.16,2.298512317560796,1.6783651658201868,12.055555555555555,434,0.6220150220150219
logreg,0.45,0.35,0.18,2.298512317560796,1.6783651658201868,12.055555555555555,434,0.6220150220150219
logreg,0.45,0.35,0.2,2.298512317560796,1.6808941462034228,12.055555555555555,434,0.6198782698782698
logreg,0.45,0.4,0.0,2.243925163861678,1.770946916675121,12.5,375,0.6116855366855366
logreg,0.45,0.4,0.02,2.243925163861678,1.770946916675121,12.5,375,0.6116855366855366
logreg,0.45,0.4,0.04,2.243925163861678,1.770946916675121,12.5,375,0.6116855366855366
logreg,0.45,0.4,0.06,2.243925163861678,1.7743064843724639,12.5,375,0.6116855366855366
logreg,0.45,0.4,0.08,2.243925163861678,1.7745018051660533,12.5,375,0.6116855366855366
logreg,0.45,0.4,0.1,2.243925163861678,1.7698938068343102,12.5,375,0.6116855366855366
logreg,0.45,0.4,0.12,2.243925163861678,1.7698938068343102,12.5,375,0.6116855366855366
logreg,0.45,0.4,0.14,2.243925163861678,1.7698938068343102,12.5,375,0.6116855366855366
logreg,0.45,0.4,0.16,2.243925163861678,1.7698938068343102,12.5,375,0.6116855366855366
logreg,0.45,0.4,0.18,2.243925163861678,1.7698938068343102,12.5,375,0.6116855366855366
logreg,0.45,0.4,0.2,2.243925163861678,1.7698938068343102,12.5,375,0.6116855366855366
